id,bin,containment_id,created_at,updated_at,deleted_at
4027,B007935,C010110,,,
4028,B007936,C008939,,,
4029,B007937,C008944,,,
4030,B007938,C010342,,,
4031,B007939,C007373,,,
4032,B007940,C008892,,,
4033,B007941,C006625,,,
4034,B007943,C007628,,,
4035,B007944,C008925,,,
4036,B007946,C009010,,,
4037,B007947,C007455,,,
4038,B007948,C000753,,,
4039,B007949,C001233,,,
4040,B007953,C010345,,,
4041,B007954,C008893,,,
4042,B007955,C007467,,,
4043,B007956,C010117,,,
4044,B007957,C009417,,,
4045,B007958,C008940,,,
4046,B007959,C008938,,,
4047,B007961,C010343,,,
4048,B007962,C008908,,,
4049,B007964,C009018,,,
4050,B007965,C010721,,,
4051,B007966,C010075,,,
4052,B007968,C011124,,,
4053,B007970,C008897,,,
4054,B007971,C007629,,,
4055,B007972,C007466,,,
4056,B007973,C008929,,,
4057,B007974,C007506,,,
4058,B007975,C009016,,,
4059,B007976,C007370,,,
4060,B007977,C007426,,,
4061,B007979,C010113,,,
4062,B007980,C009009,,,
4063,B007981,C009019,,,
4064,B007982,C007494,,,
4065,B007983,C008917,,,
4066,B007984,C007452,,,
4067,B007985,C006626,,,
4068,B007987,C010690,,,
4069,B007988,C008907,,,
4070,B007989,C010119,,,
4071,B007990,C007465,,,
4072,B007993,C010118,,,
4073,B007995,C010346,,,
4074,B007996,C010979,,,
4075,B007997,C008906,,,
4076,B007998,C009020,,,
4077,B007999,C008909,,,
4078,B008000,C001189,,,
4079,B008001,C007372,,,
4080,B008002,C007425,,,
4081,B008004,C009021,,,
4082,B008005,C009427,,,
4083,B008006,C010344,,,
4084,B008008,C010112,,,
4085,B008009,C007371,,,
4086,B008010,C009014,,,
4087,B008012,C008898,,,
4088,B008013,C001820,,,
4089,B008014,C009013,,,
4090,B008015,C006627,,,
4091,B008016,C001234,,,
4092,B008017,C008894,,,
4093,B008018,C001805,,,
4094,B008019,C007632,,,
4095,B008021,C008921,,,
4096,B008022,C008943,,,
4097,B008023,C000754,,,
4098,B008024,C008927,,,
4099,B008025,C009015,,,
4100,B008026,C009418,,,
4101,B008027,C007362,,,
4102,B008028,C008910,,,
4103,B008029,C007365,,,
4104,B008030,C009011,,,
4105,B008031,C008899,,,
4106,B008032,C001188,,,
4107,B008033,C008926,,,
4108,B008034,C009416,,,
4109,B008035,C009012,,,
4110,B008036,C007627,,,
4111,B008041,C008900,,,
4112,B008042,C011301,,,
4113,B008043,C006629,,,
4114,B008044,C007507,,,
4115,B008047,C010788,,,
4116,B008048,C007421,,,
4117,B008049,C001187,,,
4118,B008050,C009022,,,
4119,B008052,C009428,,,
4120,B008053,C007454,,,
4121,B008054,C008953,,,
4122,B008055,C009478,,,
4123,B008056,C007624,,,
4124,B008057,C008901,,,
4125,B008058,C007451,,,
4126,B008059,C007448,,,
4127,B008060,C007468,,,
4128,B008061,C010071,,,
4129,B008062,C009475,,,
4130,B008063,C001190,,,
4131,B008064,C006630,,,
4132,B008067,C010070,,,
4133,B008068,C011306,,,
4134,B008069,C007407,,,
4135,B008070,C010076,,,
4136,B008071,C009477,,,
4137,B008072,C007379,,,
4138,B008073,C008912,,,
4139,B008074,C008922,,,
4140,B008076,C001191,,,
4141,B008077,C008919,,,
4142,B008078,C008928,,,
4143,B008079,C007447,,,
4144,B008080,C008920,,,
4145,B008081,C011127,,,
4146,B008083,C007450,,,
4147,B008084,C008911,,,
4148,B008085,C007469,,,
4149,B008086,C001896,,,
4150,B008087,C006631,,,
4151,B008088,C009419,,,
4152,B008089,C001898,,,
4153,B008090,C007395,,,
4154,B008092,C009468,,,
4155,B008093,C011743,,,
4156,B008094,C010123,,,
4157,B008095,C007427,,,
4158,B008096,C007470,,,
4159,B008097,C007385,,,
4160,B008098,C007377,,,
4161,B008099,C009023,,,
4162,B008101,C009457,,,
4163,B008102,C007380,,,
4164,B008103,C001235,,,
4165,B008104,C009469,,,
4166,B008106,C009452,,,
4167,B008107,C007449,,,
4168,B008108,C001897,,,
4169,B008109,C007378,,,
4170,B008110,C007397,,,
4171,B008111,C008913,,,
4172,B008113,C007364,,,
4173,B008115,C008918,,,
4174,B008116,C007423,,,
4175,B008117,C001192,,,
4176,B008118,C010124,,,
4177,B008119,C007626,,,
4178,B008120,C006632,,,
4179,B008122,C007236,,,
4180,B008123,C007242,,,
4181,B008125,C009467,,,
4182,B008127,C009458,,,
4183,B008128,C008915,,,
4184,B008129,C007381,,,
4185,B008130,C007504,,,
4186,B008131,C007422,,,
4187,B008132,C007374,,,
4188,B008133,C011414,,,
4189,B008134,C008914,,,
4190,B008135,C007375,,,
4191,B008136,C009024,,,
4192,B008137,C007383,,,
4193,B008140,C007386,,,
4194,B008141,C007625,,,
4195,B008142,C011310,,,
4196,B008144,C010069,,,
4197,B008145,C009453,,,
4198,B008146,C007424,,,
4199,B008147,C007501,,,
4200,B008148,C010125,,,
4201,B008149,C010126,,,
4202,B008150,C007623,,,
4203,B008151,C011311,,,
4204,B008152,C007241,,,
4205,B008153,C009470,,,
4206,B008154,C001193,,,
4207,B008155,C009455,,,
4208,B008156,C008916,,,
4209,B008157,C007376,,,
4210,B008158,C007384,,,
4211,B008160,C007420,,,
4212,B008161,C007366,,,
4213,B008162,C009025,,,
4214,B008164,C007396,,,
4215,B008165,C010067,,,
4216,B008166,C007237,,,
4217,B008167,C001206,,,
4218,B008168,C010068,,,
4219,B008169,C009447,,,
4220,B008170,C007367,,,
4221,B008171,C007387,,,
4222,B008172,C007503,,,
4223,B008173,C001196,,,
4224,B008174,C007418,,,
4225,B008175,C006633,,,
4226,B008176,C001186,,,
4227,B008177,C007400,,,
4228,B008178,C007446,,,
4229,B008179,C010130,,,
4230,B008180,C009479,,,
4231,B008181,C011410,,,
4232,B008182,C009911,,,
4233,B008183,C011411,,,
4234,B008184,C009466,,,
4235,B008185,C009026,,,
4236,B008186,C001194,,,
4237,B008187,C007368,,,
4238,B008188,C010127,,,
4239,B008189,C007382,,,
4240,B008190,C007502,,,
4241,B008191,C009909,,,
4242,B008192,C009465,,,
4243,B008193,C009910,,,
4244,B008194,C007240,,,
4245,B008195,C009482,,,
4246,B008196,C007419,,,
4247,B008197,C010981,,,
4248,B008198,C009448,,,
4249,B008199,C007394,,,
4250,B008200,C007369,,,
4251,B008201,C010132,,,
4252,B008202,C007401,,,
4253,B008203,C009483,,,
4254,B008204,C011102,,,
4255,B008205,C010128,,,
4256,B008206,C007221,,,
4257,B008207,C001184,,,
4258,B008208,C009415,,,
4259,B008209,C010131,,,
4260,B008210,C010380,,,
4261,B008211,C007204,,,
4262,B008212,C007398,,,
4263,B008213,C007239,,,
4264,B008214,C007208,,,
4265,B008215,C007428,,,
4266,B008216,C007389,,,
4267,B008217,C007393,,,
4268,B008218,C009572,,,
4269,B008219,C001205,,,
4270,B008220,C001882,,,
4271,B008221,C007222,,,
4272,B008222,C010431,,,
4273,B008223,C009027,,,
4274,B008224,C006634,,,
4275,B008225,C007392,,,
4276,B008226,C001195,,,
4277,B008227,C010694,,,
4278,B008228,C001777,,,
4279,B008230,C010129,,,
4280,B008231,C007399,,,
4281,B008232,C010787,,,
4282,B008233,C009480,,,
4283,B008234,C011406,,,
4284,B008235,C011352,,,
4285,B008236,C009898,,,
4286,B008237,C010770,,,
4287,B008238,C001183,,,
4288,B008239,C007218,,,
4289,B008240,C001185,,,
4290,B008241,C007207,,,
4291,B008242,C007404,,,
4292,B008243,C009445,,,
4293,B008244,C007388,,,
4294,B008245,C001881,,,
4295,B008246,C010387,,,
4296,B008247,C009481,,,
4297,B008248,C007217,,,
4298,B008249,C009449,,,
4299,B008250,C007391,,,
4300,B008251,C010432,,,
4301,B008252,C010695,,,
4302,B008253,C009444,,,
4303,B008254,C001976,,,
4304,B008255,C010381,,,
4305,B008257,C007405,,,
4306,B008258,C001181,,,
4307,B008259,C011304,,,
4308,B008260,C009603,,,
4309,B008261,C007390,,,
4310,B008263,C001245,,,
4311,B008265,C007441,,,
4312,B008267,C006635,,,
4313,B008269,C010384,,,
4314,B008270,C007216,,,
4315,B008271,C007203,,,
4316,B008272,C009028,,,
4317,B008273,C007224,,,
4318,B008274,C007219,,,
4319,B008275,C009456,,,
4320,B008276,C009908,,,
4321,B008277,C009893,,,
4322,B008278,C009896,,,
4323,B008279,C010383,,,
4324,B008280,C009484,,,
4325,B008281,C010430,,,
4326,B008282,C009446,,,
4327,B008283,C011128,,,
4328,B008284,C009895,,,
4329,B008285,C007429,,,
4330,B008286,C010388,,,
4331,B008287,C007430,,,
4332,B008288,C001197,,,
4333,B008289,C007621,,,
4334,B008290,C011407,,,
4335,B008291,C011126,,,
4336,B008292,C007440,,,
4337,B008293,C007238,,,
4338,B008294,C007220,,,
4339,B008296,C007444,,,
4340,B008297,C010366,,,
4341,B008298,C001182,,,
4342,B008299,C007417,,,
4343,B008300,C007622,,,
4344,B008301,C009578,,,
4345,B008302,C010385,,,
4346,B008303,C009443,,,
4347,B008304,C010367,,,
4348,B008305,C009604,,,
4349,B008306,C001199,,,
4350,B008308,C001178,,,
4351,B008309,C009486,,,
4352,B008310,C009450,,,
4353,B008311,C001207,,,
4354,B008312,C009897,,,
4355,B008313,C009894,,,
4356,B008314,C007445,,,
4357,B008315,C009892,,,
4358,B008316,C011498,,,
4359,B008317,C011482,,,
4360,B008318,C009485,,,
4361,B008319,C007209,,,
4362,B008320,C010720,,,
4363,B008321,C007205,,,
4364,B008322,C010382,,,
4365,B008323,C010389,,,
4366,B008324,C007416,,,
4367,B008325,C010365,,,
4368,B008326,C007206,,,
4369,B008328,C007200,,,
4370,B008329,C001204,,,
4371,B008330,C011302,,,
4372,B008331,C007443,,,
4373,B008332,C010363,,,
4374,B008333,C009595,,,
4375,B008334,C001198,,,
4376,B008335,C010434,,,
4377,B008336,C009605,,,
4378,B008337,C009579,,,
4379,B008338,C010386,,,
4380,B008339,C006636,,,
4381,B008340,C009388,,,
4382,B008341,C011367,,,
4383,B008342,C001203,,,
4384,B008343,C009580,,,
4385,B008344,C011419,,,
4386,B008345,C007439,,,
4387,B008346,C010790,,,
4388,B008347,C001200,,,
4389,B008348,C007414,,,
4390,B008349,C007199,,,
4391,B008350,C007210,,,
4392,B008352,C007201,,,
4393,B008353,C010706,,,
4394,B008354,C001654,,,
4395,B008355,C001179,,,
4396,B008356,C009491,,,
4397,B008357,C009441,,,
4398,B008358,C007437,,,
4399,B008360,C010433,,,
4400,B008361,C001116,,,
4401,B008362,C009389,,,
4402,B008363,C009451,,,
4403,B008364,C011420,,,
4404,B008365,C009029,,,
4405,B008366,C009891,,,
4406,B008369,C009547,,,
4407,B008370,C010364,,,
4408,B008371,C007403,,,
4409,B008372,C009559,,,
4410,B008373,C007211,,,
4411,B008374,C007415,,,
4412,B008375,C007202,,,
4413,B008376,C009490,,,
4414,B008377,C010769,,,
4415,B008378,C009413,,,
4416,B008379,C007243,,,
4417,B008380,C007442,,,
4418,B008381,C007198,,,
4419,B008382,C001117,,,
4420,B008383,C010786,,,
4421,B008384,C001201,,,
4422,B008385,C010351,,,
4423,B008386,C007215,,,
4424,B008387,C009546,,,
4425,B008388,C009581,,,
4426,B008389,C009489,,,
4427,B008390,C006637,,,
4428,B008391,C007620,,,
4429,B008392,C009577,,,
4430,B008393,C007413,,,
4431,B008394,C007212,,,
4432,B008395,C001177,,,
4433,B008397,C007196,,,
4434,B008398,C010369,,,
4435,B008399,C010768,,,
4436,B008400,C007438,,,
4437,B008401,C007402,,,
4438,B008402,C009464,,,
4439,B008403,C009545,,,
4440,B008404,C007412,,,
4441,B008405,C009488,,,
4442,B008406,C001208,,,
4443,B008407,C001202,,,
4444,B008408,C006638,,,
4445,B008409,C009387,,,
4446,B008410,C009442,,,
4447,B008411,C001176,,,
4448,B008412,C010390,,,
4449,B008413,C009487,,,
4450,B008414,C010393,,,
4451,B008415,C007213,,,
4452,B008416,C010368,,,
4453,B008417,C011422,,,
4454,B008418,C009560,,,
4455,B008419,C009030,,,
4456,B008420,C007197,,,
4457,B008421,C007214,,,
4458,B008422,C007408,,,
4459,B008423,C007176,,,
4460,B008424,C001807,,,
4461,B008425,C001118,,,
4462,B008427,C011052,,,
4463,B008429,C007177,,,
4464,B008430,C010350,,,
4465,B008431,C009594,,,
4466,B008432,C007411,,,
4467,B008433,C010353,,,
4468,B008434,C009571,,,
4469,B008435,C010370,,,
4470,B008436,C011358,,,
4471,B008437,C007244,,,
4472,B008438,C007619,,,
4473,B008439,C001209,,,
4474,B008440,C007223,,,
4475,B008441,C009544,,,
4476,B008442,C009568,,,
4477,B008443,C010401,,,
4478,B008444,C009440,,,
4479,B008445,C006639,,,
4480,B008446,C007195,,,
4481,B008447,C001119,,,
4482,B008448,C010402,,,
4483,B008449,C010404,,,
4484,B008450,C010360,,,
4485,B008451,C010392,,,
4486,B008452,C001115,,,
4487,B008453,C001895,,,
4488,B008454,C009584,,,
4489,B008455,C001217,,,
4490,B008456,C009386,,,
4491,B008457,C001180,,,
4492,B008458,C009439,,,
4493,B008459,C009582,,,
4494,B008460,C001175,,,
4495,B008461,C007410,,,
4496,B008462,C009492,,,
4497,B008463,C007431,,,
4498,B008464,C009912,,,
4499,B008465,C009412,,,
4500,B008466,C009414,,,
4501,B008467,C007178,,,
4502,B008468,C010406,,,
4503,B008469,C007409,,,
4504,B008470,C009907,,,
4505,B008471,C007175,,,
4506,B008472,C010379,,,
4507,B008473,C001210,,,
4508,B008474,C010391,,,
4509,B008475,C007193,,,
4510,B008476,C011355,,,
4511,B008477,C001619,,,
4512,B008478,C007194,,,
4513,B008479,C011048,,,
4514,B008480,C010403,,,
4515,B008481,C001218,,,
4516,B008482,C010348,,,
4517,B008483,C011305,,,
4518,B008484,C001620,,,
4519,B008485,C011418,,,
4520,B008486,C009493,,,
4521,B008487,C007192,,,
4522,B008488,C007232,,,
4523,B008489,C007618,,,
4524,B008490,C001907,,,
4525,B008491,C001169,,,
4526,B008492,C011103,,,
4527,B008493,C009593,,,
4528,B008494,C010405,,,
4529,B008495,C001906,,,
4530,B008496,C001160,,,
4531,B008497,C007174,,,
4532,B008498,C009596,,,
4533,B008499,C007233,,,
4534,B008500,C009583,,,
4535,B008501,C009549,,,
4536,B008502,C009575,,,
4537,B008503,C006640,,,
4538,B008504,C001808,,,
4539,B008505,C001114,,,
4540,B008506,C009906,,,
4541,B008507,C001163,,,
4542,B008508,C007245,,,
4543,B008509,C009558,,,
4544,B008510,C009597,,,
4545,B008511,C009567,,,
4546,B008512,C009592,,,
4547,B008513,C001216,,,
4548,B008514,C009548,,,
4549,B008515,C009569,,,
4550,B008516,C007616,,,
4551,B008517,C000551,,,
4552,B008518,C010352,,,
4553,B008519,C011357,,,
4554,B008521,C010789,,,
4555,B008522,C009540,,,
4556,B008523,C007231,,,
4557,B008524,C001900,,,
4558,B008525,C009461,,,
4559,B008526,C009556,,,
4560,B008527,C007191,,,
4561,B008528,C001166,,,
4562,B008529,C007234,,,
4563,B008530,C010349,,,
4564,B008531,C001164,,,
4565,B008532,C001170,,,
4566,B008533,C006977,,,
4567,B008534,C010693,,,
4568,B008535,C009588,,,
4569,B008536,C009494,,,
4570,B008537,C007230,,,
4571,B008538,C007434,,,
4572,B008539,C001103,,,
4573,B008540,C007225,,,
4574,B008541,C011359,,,
4575,B008542,C007617,,,
4576,B008543,C010394,,,
4577,B008544,C009410,,,
4578,B008545,C007235,,,
4579,B008546,C007246,,,
4580,B008547,C006976,,,
4581,B008548,C009586,,,
4582,B008549,C006641,,,
4583,B008551,C009905,,,
4584,B008552,C009385,,,
4585,B008553,C007432,,,
4586,B008554,C000550,,,
4587,B008555,C001674,,,
4588,B008556,C001215,,,
4589,B008557,C009587,,,
4590,B008559,C001113,,,
4591,B008560,C009591,,,
4592,B008561,C006644,,,
4593,B008562,C001106,,,
4594,B008563,C001211,,,
4595,B008564,C009557,,,
4596,B008565,C006974,,,
4597,B008567,C009459,,,
4598,B008568,C009576,,,
4599,B008569,C006975,,,
4600,B008570,C001165,,,
4601,B008571,C009462,,,
4602,B008572,C009539,,,
4603,B008573,C010395,,,
4604,B008574,C009496,,,
4605,B008575,C001105,,,
4606,B008576,C001622,,,
4607,B008577,C009570,,,
4608,B008578,C007173,,,
4609,B008579,C007190,,,
4610,B008580,C007433,,,
4611,B008581,C009598,,,
4612,B008582,C006643,,,
4613,B008583,C001104,,,
4614,B008584,C009561,,,
4615,B008585,C001621,,,
4616,B008586,C001631,,,
4617,B008587,C001173,,,
4618,B008588,C001213,,,
4619,B008590,C010735,,,
4620,B008592,C001214,,,
4621,B008593,C009495,,,
4622,B008594,C009460,,,
4623,B008595,C007189,,,
4624,B008596,C010400,,,
4625,B008597,C011494,,,
4626,B008598,C009541,,,
4627,B008599,C001159,,,
4628,B008600,C007226,,,
4629,B008602,C010378,,,
4630,B008603,C001618,,,
4631,B008604,C007171,,,
4632,B008605,C010397,,,
4633,B008607,C001161,,,
4634,B008608,C001099,,,
4635,B008609,C009411,,,
4636,B008610,C009904,,,
4637,B008611,C010376,,,
4638,B008612,C010407,,,
4639,B008613,C007227,,,
4640,B008614,C010374,,,
4641,B008615,C010375,,,
4642,B008617,C011105,,,
4643,B008618,C009585,,,
4644,B008619,C006642,,,
4645,B008620,C006654,,,
4646,B008621,C009384,,,
4647,B008622,C007188,,,
4648,B008623,C001174,,,
4649,B008624,C001884,,,
4650,B008625,C001911,,,
4651,B008626,C001673,,,
4652,B008627,C001097,,,
4653,B008628,C007436,,,
4654,B008629,C001167,,,
4655,B008630,C007172,,,
4656,B008632,C009463,,,
4657,B008633,C011464,,,
4658,B008634,C011360,,,
4659,B008635,C001899,,,
4660,B008636,C001100,,,
4661,B008637,C011300,,,
4662,B008638,C009566,,,
4663,B008640,C011493,,,
4664,B008641,C001101,,,
4665,B008642,C009383,,,
4666,B008643,C010371,,,
4667,B008644,C001212,,,
4668,B008645,C009599,,,
4669,B008646,C001883,,,
4670,B008647,C009589,,,
4671,B008648,C001623,,,
4672,B008649,C001172,,,
4673,B008650,C010398,,,
4674,B008651,C010412,,,
4675,B008652,C011417,,,
4676,B008653,C001675,,,
4677,B008654,C011125,,,
4678,B008655,C001162,,,
4679,B008656,C006906,,,
4680,B008657,C010396,,,
4681,B008658,C011049,,,
4682,B008659,C010372,,,
4683,B008660,C010373,,,
4684,B008661,C007187,,,
4685,B008662,C007170,,,
4686,B008663,C001102,,,
4687,B008666,C001885,,,
4688,B008667,C010748,,,
4689,B008668,C010750,,,
4690,B008669,C010751,,,
4691,B008670,C001624,,,
4692,B008671,C007257,,,
4693,B008672,C006980,,,
4694,B008673,C009903,,,
4695,B008674,C010747,,,
4696,B008675,C001626,,,
4697,B008676,C009550,,,
4698,B008677,C001676,,,
4699,B008678,C001098,,,
4700,B008679,C001171,,,
4701,B008681,C010408,,,
4702,B008682,C009574,,,
4703,B008683,C007179,,,
4704,B008684,C007260,,,
4705,B008685,C009600,,,
4706,B008686,C006979,,,
4707,B008687,C011104,,,
4708,B008688,C001627,,,
4709,B008689,C009538,,,
4710,B008690,C010409,,,
4711,B008691,C007261,,,
4712,B008692,C007249,,,
4713,B008693,C010752,,,
4714,B008695,C009562,,,
4715,B008696,C009409,,,
4716,B008697,C009890,,,
4717,B008698,C001150,,,
4718,B008699,C007165,,,
4719,B008700,C001168,,,
4720,B008701,C006978,,,
4721,B008702,C009555,,,
4722,B008703,C009381,,,
4723,B008704,C001112,,,
4724,B008705,C007251,,,
4725,B008706,C009553,,,
4726,B008707,C010411,,,
4727,B008708,C007435,,,
4728,B008709,C006909,,,
4729,B008710,C007169,,,
4730,B008711,C006652,,,
4731,B008713,C001636,,,
4732,B008714,C009542,,,
4733,B008715,C007247,,,
4734,B008716,C007228,,,
4735,B008717,C011512,,,
4736,B008718,C010736,,,
4737,B008719,C000544,,,
4738,B008720,C001714,,,
4739,B008721,C001625,,,
4740,B008722,C010692,,,
4741,B008723,C001633,,,
4742,B008724,C001145,,,
4743,B008725,C007559,,,
4744,B008726,C011448,,,
4745,B008727,C010782,,,
4746,B008728,C009380,,,
4747,B008729,C006907,,,
4748,B008730,C009590,,,
4749,B008731,C007185,,,
4750,B008732,C001632,,,
4751,B008733,C001630,,,
4752,B008734,C006653,,,
4753,B008735,C009601,,,
4754,B008736,C009551,,,
4755,B008737,C007250,,,
4756,B008738,C009554,,,
4757,B008739,C007155,,,
4758,B008740,C006651,,,
4759,B008741,C007229,,,
4760,B008742,C001108,,,
4761,B008743,C009379,,,
4762,B008744,C009497,,,
4763,B008745,C010719,,,
4764,B008746,C007558,,,
4765,B008747,C001148,,,
4766,B008748,C001628,,,
4767,B008749,C000573,,,
4768,B008750,C007168,,,
4769,B008751,C009499,,,
4770,B008753,C006903,,,
4771,B008754,C006657,,,
4772,B008755,C007262,,,
4773,B008756,C001659,,,
4774,B008757,C009500,,,
4775,B008759,C006650,,,
4776,B008760,C007162,,,
4777,B008761,C006656,,,
4778,B008762,C006649,,,
4779,B008763,C006908,,,
4780,B008764,C007252,,,
4781,B008765,C000543,,,
4782,B008766,C007164,,,
4783,B008767,C001107,,,
4784,B008768,C001629,,,
4785,B008769,C009565,,,
4786,B008770,C007248,,,
4787,B008771,C001790,,,
4788,B008772,C007263,,,
4789,B008773,C001658,,,
4790,B008774,C001096,,,
4791,B008775,C010413,,,
4792,B008776,C010377,,,
4793,B008777,C001151,,,
4794,B008778,C007186,,,
4795,B008779,C009408,,,
4796,B008780,C007254,,,
4797,B008782,C006645,,,
4798,B008783,C007258,,,
4799,B008784,C001146,,,
4800,B008785,C010410,,,
4801,B008787,C001634,,,
4802,B008788,C001149,,,
4803,B008789,C001637,,,
4804,B008790,C010737,,,
4805,B008791,C007566,,,
4806,B008792,C006648,,,
4807,B008793,C007154,,,
4808,B008794,C001635,,,
4809,B008795,C007163,,,
4810,B008796,C010399,,,
4811,B008797,C009543,,,
4812,B008798,C009537,,,
4813,B008799,C006904,,,
4814,B008800,C009552,,,
4815,B008801,C006655,,,
4816,B008802,C006914,,,
4817,B008803,C009602,,,
4818,B008804,C007253,,,
4819,B008805,C007557,,,
4820,B008806,C006983,,,
4821,B008808,C006902,,,
4822,B008809,C007264,,,
4823,B008810,C007565,,,
4824,B008811,C001111,,,
4825,B008812,C001147,,,
4826,B008813,C006910,,,
4827,B008814,C006647,,,
4828,B008815,C009573,,,
4829,B008816,C009501,,,
4830,B008817,C009530,,,
4831,B008818,C009376,,,
4832,B008819,C009503,,,
4833,B008820,C011449,,,
4834,B008821,C006982,,,
4835,B008822,C001713,,,
4836,B008823,C011513,,,
4837,B008824,C009382,,,
4838,B008825,C001668,,,
4839,B008826,C007153,,,
4840,B008827,C001157,,,
4841,B008828,C007180,,,
4842,B008829,C006981,,,
4843,B008830,C001144,,,
4844,B008831,C001638,,,
4845,B008832,C009520,,,
4846,B008833,C006646,,,
4847,B008834,C007166,,,
4848,B008835,C001109,,,
4849,B008836,C006915,,,
4850,B008837,C010744,,,
4851,B008838,C009521,,,
4852,B008839,C011492,,,
4853,B008840,C007560,,,
4854,B008841,C007167,,,
4855,B008843,C001655,,,
4856,B008844,C010745,,,
4857,B008845,C009378,,,
4858,B008847,C009532,,,
4859,B008848,C007556,,,
4860,B008850,C007555,,,
4861,B008851,C009610,,,
4862,B008852,C001656,,,
4863,B008853,C007561,,,
4864,B008854,C007255,,,
4865,B008855,C010734,,,
4866,B008856,C009901,,,
4867,B008857,C011461,,,
4868,B008858,C007148,,,
4869,B008859,C009498,,,
4870,B008861,C001886,,,
4871,B008862,C001905,,,
4872,B008863,C001666,,,
4873,B008865,C007406,,,
4874,B008866,C007161,,,
4875,B008867,C006905,,,
4876,B008868,C006912,,,
4877,B008869,C009404,,,
4878,B008870,C009531,,,
4879,B008871,C006901,,,
4880,B008872,C001143,,,
4881,B008873,C001664,,,
4882,B008874,C009374,,,
4883,B008875,C006987,,,
4884,B008877,C011496,,,
4885,B008878,C011364,,,
4886,B008879,C007184,,,
4887,B008880,C001110,,,
4888,B008881,C001677,,,
4889,B008882,C001158,,,
4890,B008883,C009502,,,
4891,B008885,C001715,,,
4892,B008886,C007152,,,
4893,B008887,C007615,,,
4894,B008888,C001657,,,
4895,B008889,C006913,,,
4896,B008890,C006986,,,
4897,B008891,C009377,,,
4898,B008892,C007564,,,
4899,B008893,C001887,,,
4900,B008894,C009507,,,
4901,B008895,C010425,,,
4902,B008896,C010362,,,
4903,B008897,C007160,,,
